instance_id,group,n,k,d,q,d_ub_known,seconds,cost_step,status,A_poly,B_poly
6ffc546bfe416493,Z5xZ9,90,4,10,4.444,22,0.44,1,ok,y + y^2 + x,x*y^4 + x^3*y^3 + x^4*y^2
702d95365c38be01,Z5xZ9,90,4,8,2.844,18,0.23,1,ok,y^4 + y^5 + x,x^2*y^3 + x^3*y^5 + x^4*y
70700af61038b899,Z5xZ9,90,4,10,4.444,18,0.54,1,ok,y + y^2 + x,y^6 + x*y^8 + x^4*y
70b1394251705304,Z5xZ9,90,4,10,4.444,10,0.4,1,ok,y^4 + y^5 + x,x*y + x^3 + x^3*y^2
70fda49157d0dad5,Z5xZ9,90,4,10,4.444,12,0.6,1,ok,y^4 + y^5 + x,x*y^8 + x^2*y^7 + x^4*y^3
713df742396da038,Z5xZ9,90,4,10,4.444,18,0.46,1,ok,y^4 + y^5 + x,x*y + x^2*y^6 + x^4*y^2
717099c9561f371e,Z5xZ9,90,4,6,1.6,6,0.03,1,ok,y^2 + x*y + x^2,y^4 + x*y^2 + x^2
71e5eb15c5992d0e,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y^5 + x*y + x^2,y^3 + x^3*y^2 + x^4*y^4
7216b58ce5919589,Z5xZ9,90,4,10,4.444,12,0.48,1,ok,y + y^2 + x,x*y^7 + x^2*y^6 + x^3*y^2
724cf23bf670098b,Z5xZ9,90,4,10,4.444,10,0.45,1,ok,y^5 + x*y + x^2,y^3 + x*y^8 + x^3*y^4
72cbc1b2838ad415,Z5xZ9,90,4,10,4.444,16,0.5,1,ok,y + y^2 + x,x + x^2*y^4 + x^4*y^2
731efec35a53af27,Z5xZ9,90,4,10,4.444,18,0.48,1,ok,y + y^2 + x,y^3 + x*y^8 + x^3*y^7
7355c9cf6b73d80f,Z5xZ9,90,4,10,4.444,20,0.42,1,ok,y + y^2 + x,y^3 + y^4 + x^4*y^2
73912f2506a88b11,Z5xZ9,90,4,8,2.844,12,0.26,1,ok,y + y^2 + x,y^8 + x*y^3 + x^4*y^4
73d2fb75750424df,Z5xZ9,90,4,10,4.444,16,0.65,1,ok,y + y^2 + x,x*y^6 + x^2*y + x^4*y^2
740fc5a544ba234f,Z5xZ9,90,4,10,4.444,14,0.48,1,ok,y + y^2 + x,y^7 + x^3*y^2 + x^4*y^3
745564068b008bed,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y^5 + x*y + x^2,x*y^7 + x^2*y^6 + x^3*y^8
747d95081030d34f,Z5xZ9,90,4,6,1.6,22,0.03,1,ok,1 + y + y^2,x + x*y + x^2*y^5
74f0ab52bfd7d530,Z5xZ9,90,4,10,4.444,20,0.53,1,ok,y + y^2 + x,x^2*y^8 + x^3*y^3 + x^4*y
75636d7c05223174,Z5xZ9,90,4,8,2.844,22,0.21,1,ok,y + y^2 + x,x*y + x^2 + x^2*y^5
75890e9f8c37d539,Z5xZ9,90,4,8,2.844,18,0.17,1,ok,y + y^2 + x,x*y^6 + x^2*y^5 + x^4*y^4
75e1caf6b24357f9,Z5xZ9,90,4,4,0.711,4,0.03,1,ok,y + y^2 + x,y^3 + x*y + x^2*y^8
767f6160de7aa7a0,Z5xZ9,90,4,10,4.444,18,0.63,1,ok,y + y^2 + x,y^8 + x^3*y + x^4*y^6
76b5541332407b04,Z5xZ9,90,4,6,1.6,10,0.07,1,ok,y^2 + x*y + x^2,1 + x^2*y^4 + x^3*y^5
770fe9ed18702e9c,Z5xZ9,90,4,6,1.6,18,0.05,1,ok,1 + y + y^2,x + x*y^4 + x^2*y^5
77377c343ee25a25,Z5xZ9,90,4,10,4.444,12,0.48,1,ok,y + y^2 + x,1 + x^2*y^8 + x^4*y^7
77d95fd37b46f11c,Z5xZ9,90,4,2,0.178,2,0.01,1,ok,y^5 + x*y + x^2,y^5 + x*y + x^2
785363d52d0dcd39,Z5xZ9,90,4,2,0.178,2,0.01,1,ok,y^2 + x*y + x^2,x + x^2*y^8 + x^3*y^7
78970830bf00c7a2,Z5xZ9,90,4,8,2.844,20,0.25,1,ok,y + y^2 + x,y + x^2*y^5 + x^3*y^3
78f9f5589c2410f2,Z5xZ9,90,4,10,4.444,20,0.41,1,ok,y^2 + x*y + x^2,y^4 + x^2*y^5 + x^3*y^6
79327f28d306aaba,Z5xZ9,90,4,10,4.444,14,0.47,1,ok,y + y^2 + x,x*y^8 + x^2 + x^3*y^4
798bc0595f1d792d,Z5xZ9,90,4,4,0.711,18,0.03,1,ok,y^4 + y^5 + x,y^3 + x^3*y^2 + x^3*y^4
79ddb1193e382220,Z5xZ9,90,4,10,4.444,18,0.4,1,ok,y^4 + y^5 + x,y^6 + x^2*y^7 + x^4*y^2
7a4e8ac2c7fde440,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y^2 + x*y + x^2,x^2*y^5 + x^3*y^4 + x^4*y^6
7a87e0bb7e9cecb5,Z5xZ9,90,4,10,4.444,20,0.41,1,ok,y + y^2 + x,y^3 + y^4 + x^2*y^2
7ac0ab9e0aba878a,Z5xZ9,90,4,8,2.844,20,0.15,1,ok,y^2 + x*y + x^2,x*y^2 + x^2*y^6 + x^3*y^7
7b065fd332ef2ffc,Z5xZ9,90,4,10,4.444,18,0.47,1,ok,y^2 + x*y + x^2,y^4 + x^2 + x^3*y^2
7b3b9bf766785f32,Z5xZ9,90,4,10,4.444,20,0.39,1,ok,y^2 + x*y + x^2,y^7 + x*y^5 + x^3
7b7f89fec7e3f27b,Z5xZ9,90,4,6,1.6,18,0.03,1,ok,y^2 + x*y + x^2,y^3 + x*y^5 + x^3*y^4
7bba58bb5b9c3670,Z5xZ9,90,4,10,4.444,18,0.48,1,ok,y^5 + x*y + x^2,y^3 + x^2*y^7 + x^3*y^2
7c2d72a6f21b776d,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y^2 + x*y + x^2,x*y^4 + x^2*y^3 + x^3*y^5
7c5a8aca294d80cb,Z5xZ9,90,4,10,4.444,16,0.46,1,ok,y + y^2 + x,x*y^3 + x^3*y + x^4*y^5
7cee0ea23a35bed1,Z5xZ9,90,4,10,4.444,14,0.45,1,ok,y + y^2 + x,x*y + x^2*y^2 + x^3*y^6
7d1af3a0949938dc,Z5xZ9,90,4,6,1.6,16,0.02,1,ok,y + y^2 + x,1 + x^2*y^8 + x^3*y^4
7d65b8ff3b034fde,Z5xZ9,90,4,10,4.444,10,0.42,1,ok,y^4 + y^5 + x,y^4 + x*y^3 + x^2*y^2
7d9917ab042d0ad5,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y + y^2 + x,x + x*y^8 + x^4*y^4
7dc421f1097f55d7,Z5xZ9,90,4,10,4.444,18,0.54,1,ok,y^5 + x*y + x^2,y^4 + x*y^8 + x^2*y^6
7e2822845a9b13af,Z5xZ9,90,4,10,4.444,12,0.42,1,ok,y + y^2 + x,y^8 + x^3*y^4 + x^4*y^3
7e4c41c4a641fb5d,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y + y^2 + x,x^2 + x^2*y^2 + x^3*y^4
7e87247d30d1e56f,Z5xZ9,90,4,10,4.444,18,0.42,1,ok,y^2 + x*y + x^2,x*y^8 + x^3*y^6 + x^4*y^4
7ebfcc45cf2e4568,Z5xZ9,90,4,10,4.444,12,0.4,1,ok,y^4 + y^5 + x,x*y^4 + x^3*y^5 + x^4*y^3
7f256166519018f1,Z5xZ9,90,4,10,4.444,18,0.43,1,ok,y^4 + y^5 + x,y^7 + x*y^2 + x^3*y^3
7f4c95495a931e95,Z5xZ9,90,4,6,1.6,12,0.04,1,ok,1 + y + y^2,y^5 + x + x^2*y^4
7fd1fad8ea1d53d6,Z5xZ9,90,4,6,1.6,20,0.02,1,ok,1 + y + y^2,y^5 + x + x^2*y
8049bc9c8afbd08c,Z5xZ9,90,4,10,4.444,20,0.61,1,ok,y + y^2 + x,1 + x^3*y^5 + x^3*y^7
8090cde25a46ef4e,Z5xZ9,90,4,10,4.444,10,0.39,1,ok,y^4 + y^5 + x,x^2*y^6 + x^3*y^5 + x^4*y^4
80f8950c194b5c6d,Z5xZ9,90,4,10,4.444,18,0.43,1,ok,y^5 + x*y + x^2,y^5 + x*y^3 + x^3*y
812573992ec3d5d7,Z5xZ9,90,4,6,1.6,8,0.04,1,ok,y^2 + x*y + x^2,x + x^2*y^5 + x^3*y^4
8185849ca6410776,Z5xZ9,90,4,8,2.844,10,0.16,1,ok,y + y^2 + x,x*y^4 + x^2*y^5 + x^3*y^6
81e7bb585c349e3e,Z5xZ9,90,4,10,4.444,18,0.42,1,ok,y + y^2 + x,y^2 + x + x^2*y
8236329424f8860d,Z5xZ9,90,4,10,4.444,16,0.38,1,ok,y + y^2 + x,y^3 + x^3*y^4 + x^3*y^8
82752d0bb23f81f0,Z5xZ9,90,4,8,2.844,20,0.26,1,ok,y + y^2 + x,x^3*y + x^4 + x^4*y^5
82a7633d06ac7551,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y^2 + x*y + x^2,x*y^3 + x^2*y^8 + x^3*y
82d447a65273b2fb,Z5xZ9,90,4,6,1.6,18,0.03,1,ok,y^2 + x*y + x^2,y + x^3*y^3 + x^4*y^5
830247bdad7f9d92,Z5xZ9,90,4,10,4.444,20,0.49,1,ok,y^5 + x*y + x^2,y^5 + x^2*y^7 + x^3*y^6
83290fc71e932f33,Z5xZ9,90,4,10,4.444,18,0.6,1,ok,y + y^2 + x,x*y^5 + x^3*y + x^4*y^6
837268e34e7647a8,Z5xZ9,90,4,8,2.844,20,0.23,1,ok,y + y^2 + x,x*y^7 + x^2 + x^2*y^5
83c53f72bf131c80,Z5xZ9,90,4,6,1.6,14,0.04,1,ok,1 + y + y^2,y + x^2*y^5 + x^3*y^3
841a01092ecc8d95,Z5xZ9,90,4,8,2.844,14,0.37,1,ok,y + y^2 + x,y^2 + x^2*y^6 + x^4*y
8485fcea6dc49b2d,Z5xZ9,90,4,10,4.444,12,0.43,1,ok,y^4 + y^5 + x,x*y^2 + x^2 + x^4*y
84db4f8a91fb1e80,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y + y^2 + x,1 + y^7 + x*y^8
852fe2b8a8052a3c,Z5xZ9,90,4,8,2.844,20,0.22,1,ok,y + y^2 + x,y^4 + x^2*y^8 + x^3*y^6
8596529110554a17,Z5xZ9,90,4,2,0.178,2,0.01,1,ok,y^2 + x*y + x^2,x*y^7 + x^2*y^6 + x^3*y^5
85b43919c6e70112,Z5xZ9,90,4,6,1.6,20,0.08,1,ok,1 + y + y^2,y^2 + x*y + x*y^3
85f7bae6e5063841,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y + y^2 + x,x*y^4 + x*y^5 + x^4
862e774d2d237265,Z5xZ9,90,4,10,4.444,20,0.44,1,ok,y + y^2 + x,x*y^4 + x^3*y^3 + x^3*y^5
869a31f2ca3d248a,Z5xZ9,90,4,10,4.444,20,0.38,1,ok,y + y^2 + x,y^5 + y^7 + x^4*y^6
86b9dd8c9b5ed369,Z5xZ9,90,4,10,4.444,18,0.51,1,ok,y^5 + x*y + x^2,y^3 + x*y^2 + x^3*y^4
8716056941e3f43e,Z5xZ9,90,4,10,4.444,10,0.37,1,ok,y^4 + y^5 + x,y^8 + x^2*y^4 + x^3*y^3
8752038a5b2fec75,Z5xZ9,90,4,10,4.444,20,0.41,1,ok,y^5 + x*y + x^2,1 + x^2*y^2 + x^4*y
879d5f601943e57a,Z5xZ9,90,4,10,4.444,18,0.42,1,ok,y + y^2 + x,x^3*y^5 + x^4 + x^4*y
87e40c4a78a92f10,Z5xZ9,90,4,10,4.444,20,0.35,1,ok,y + y^2 + x,x^2*y + x^4*y^3 + x^4*y^8
885dc1b217e691d9,Z5xZ9,90,4,10,4.444,12,0.5,1,ok,y + y^2 + x,y^4 + x*y^3 + x^2*y^8
88b988c2e4e3d6d2,Z5xZ9,90,4,10,4.444,18,0.41,1,ok,y + y^2 + x,y + x*y^2 + x^3*y^3
8947a2b306643f5d,Z5xZ9,90,4,10,4.444,20,0.36,1,ok,y^2 + x*y + x^2,y^8 + x^2*y^6 + x^3*y^7
89877accac257f38,Z5xZ9,90,4,6,1.6,22,0.02,1,ok,1 + y + y^2,y + x*y^2 + x*y^3
89bd87953ebf40fc,Z5xZ9,90,4,10,4.444,20,0.41,1,ok,y^4 + y^5 + x,1 + x*y^8 + x^2*y
89f4ad73699fb2b8,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,1 + y + y^2,y^4 + x^2*y^8 + x^3*y^3
8a1eff8a16b8a83c,Z5xZ9,90,4,10,4.444,16,0.4,1,ok,y + y^2 + x,x*y^8 + x^3*y^6 + x^4*y
8a5d8b8a72c40746,Z5xZ9,90,4,10,4.444,18,0.45,1,ok,y^5 + x*y + x^2,x*y + x^2*y^5 + x^4
8a91f715b948e542,Z5xZ9,90,4,10,4.444,12,0.4,1,ok,y^4 + y^5 + x,y^8 + x*y^7 + x^3*y^3
8aa6d981ac2af866,Z5xZ9,90,4,6,1.6,18,0.04,1,ok,y^5 + x*y + x^2,x*y^8 + x^2*y + x^3*y^6
8ae6c269b661b91f,Z5xZ9,90,4,10,4.444,20,0.4,1,ok,y + y^2 + x,x^2*y^8 + x^4 + x^4*y^7
8b6d779f904a4cd8,Z5xZ9,90,4,10,4.444,14,0.34,1,ok,y + y^2 + x,y^7 + x + x^4*y^5
8ba330b472a9e952,Z5xZ9,90,4,10,4.444,14,0.45,1,ok,y + y^2 + x,x*y + x^2*y^6 + x^3*y^5
8befd83ae40cc805,Z5xZ9,90,4,10,4.444,18,0.46,1,ok,y^4 + y^5 + x,x^2*y^5 + x^3*y + x^4*y^3
8c44f431cf411b9e,Z5xZ9,90,4,6,1.6,12,0.03,1,ok,1 + y + y^2,y^4 + x^2*y^8 + x^3
8c9d60f02392278b,Z5xZ9,90,4,10,4.444,14,0.54,1,ok,y + y^2 + x,y^3 + x*y^2 + x^4*y^7
8cd323cf78f74347,Z5xZ9,90,4,10,4.444,12,0.39,1,ok,y + y^2 + x,y^2 + x*y + x^2*y^6
8d08608793d4933d,Z5xZ9,90,4,8,2.844,8,0.14,1,ok,y + y^2 + x,y^7 + x*y^6 + x^4*y^8
8d3245de9880c905,Z5xZ9,90,4,2,0.178,2,0.01,1,ok,y^4 + y^5 + x,1 + y^8 + x*y^4
8d7462e5db5408f2,Z5xZ9,90,4,10,4.444,16,0.43,1,ok,y + y^2 + x,1 + x^3*y + x^3*y^5
8dd63dd215810327,Z5xZ9,90,4,2,0.178,2,0.01,1,ok,y^2 + x*y + x^2,y^8 + x^3*y + x^4
8e026325988f91d7,Z5xZ9,90,4,8,2.844,18,0.28,1,ok,y + y^2 + x,y^5 + x^3*y^4 + x^4*y^6
8e3974401e39596a,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y + y^2 + x,x*y^6 + x*y^8 + x^2*y^7
8e6a79b73992e4a1,Z5xZ9,90,4,10,4.444,20,0.43,1,ok,y + y^2 + x,x*y^8 + x^2*y + x^4*y^6
8edf2bf8c7c7fe36,Z5xZ9,90,4,10,4.444,20,0.4,1,ok,y + y^2 + x,x^2*y^8 + x^3 + x^3*y
8f36beb4043dd120,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y + y^2 + x,y^7 + y^8 + x^4
8f8e64a37d20dced,Z5xZ9,90,4,10,4.444,10,0.58,1,ok,y^4 + y^5 + x,y^5 + x^3*y^3 + x^4*y^4
9006e36cab1f9bce,Z5xZ9,90,4,6,1.6,18,0.04,1,ok,y^2 + x*y + x^2,x^2*y^8 + x^3*y^4 + x^4*y^6
905f82bc820c6154,Z5xZ9,90,4,8,2.844,20,0.19,1,ok,y^2 + x*y + x^2,x^2 + x^3*y^4 + x^4*y^5
90c4e8f2d2829ea5,Z5xZ9,90,4,10,4.444,12,0.34,1,ok,y + y^2 + x,y^6 + x^2*y^5 + x^4*y^4
9101e28daa7dc2d0,Z5xZ9,90,4,8,2.844,10,0.19,1,ok,y + y^2 + x,y^7 + x*y^3 + x*y^5
91424c5bdb36ac80,Z5xZ9,90,4,6,1.6,12,0.03,1,ok,1 + y + y^2,x*y^7 + x^2*y^8 + x^3
917acd95145d3199,Z5xZ9,90,4,10,4.444,16,0.64,1,ok,y^5 + x*y + x^2,x^2*y^6 + x^3*y^7 + x^4*y^5
91a5ef4436bc8379,Z5xZ9,90,4,10,4.444,12,0.52,1,ok,y^5 + x*y + x^2,y^2 + x*y^7 + x^3*y^6
921850d001b85563,Z5xZ9,90,4,6,1.6,12,0.05,1,ok,1 + y + y^2,y^2 + x*y + x^2
9250a734145e6551,Z5xZ9,90,4,8,2.844,10,0.18,1,ok,y + y^2 + x,y^5 + x^3*y^3 + x^4*y^4
929b9e6888c1ba8d,Z5xZ9,90,4,10,4.444,12,0.4,1,ok,y^4 + y^5 + x,y^8 + x*y + x^2*y^3
92e358b925881001,Z5xZ9,90,4,10,4.444,14,0.45,1,ok,y + y^2 + x,y^4 + x + x^2*y^8
9313a85caa2748da,Z5xZ9,90,4,10,4.444,20,0.67,1,ok,y^4 + y^5 + x,y + x*y^2 + x^2
938d9c66be5cd53d,Z5xZ9,90,4,10,4.444,14,0.53,1,ok,y + y^2 + x,1 + x^2*y^5 + x^2*y^7
93f8138584b4289b,Z5xZ9,90,4,6,1.6,16,0.05,1,ok,1 + y + y^2,y^7 + x + x*y^5
94501aa2b29fff59,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y + y^2 + x,x^2*y^4 + x^2*y^6 + x^3*y^5
94ae7f73bea4703e,Z5xZ9,90,4,10,4.444,18,0.75,1,ok,y + y^2 + x,1 + x*y^2 + x^4*y^4
94ef0690fbd34b5b,Z5xZ9,90,4,8,2.844,18,0.19,1,ok,y + y^2 + x,x^2*y^2 + x^2*y^3 + x^4*y^7
9522575281ad88cf,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y + y^2 + x,x^3*y + x^3*y^3 + x^4*y^2
956faf9727e6cdbc,Z5xZ9,90,4,8,2.844,18,0.25,1,ok,y + y^2 + x,x*y^4 + x^4 + x^4*y^8
959aa37f458c806d,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,y^2 + x*y + x^2,y^2 + x^2*y + x^3
961283d6127103fc,Z5xZ9,90,4,10,4.444,20,0.47,1,ok,y^4 + y^5 + x,y^2 + x^2*y^4 + x^4
968a9bebd5af6b80,Z5xZ9,90,4,6,1.6,8,0.04,1,ok,y^2 + x*y + x^2,x*y^4 + x^2*y^3 + x^3*y^8
96fb2f5f2c4b3810,Z5xZ9,90,4,4,0.711,20,0.03,1,ok,y + y^2 + x,y^3 + x^3*y^5 + x^3*y^7
9747474599521cb9,Z5xZ9,90,4,6,1.6,14,0.03,1,ok,y^4 + y^5 + x,y^4 + x*y^8 + x^2*y^3
978c6fb4f2b7f07e,Z5xZ9,90,4,10,4.444,18,0.43,1,ok,y + y^2 + x,y + x^2*y^6 + x^3*y^2
97c7aa053b8093ea,Z5xZ9,90,4,10,4.444,20,0.37,1,ok,y + y^2 + x,y^6 + x^2*y^2 + x^4*y^4
97fde3fbbb827b3f,Z5xZ9,90,4,4,0.711,4,0.02,1,ok,y + y^2 + x,y^2 + x + x^2*y^7
985457c46871de9d,Z5xZ9,90,4,6,1.6,20,0.02,1,ok,1 + y + y^2,y^4 + x*y^3 + x*y^8
987deb84ddcd15b7,Z5xZ9,90,4,4,0.711,4,0.02,1,ok,y + y^2 + x,x^2*y^6 + x^3*y^4 + x^4*y^2
98fb3606645c9cc5,Z5xZ9,90,4,10,4.444,10,0.37,1,ok,y^4 + y^5 + x,x + x^2*y^8 + x^4*y^4
994edff9f1a36470,Z5xZ9,90,4,10,4.444,10,0.48,1,ok,y^4 + y^5 + x,x*y^6 + x^2*y^5 + x^3*y^4
99895538e52308fb,Z5xZ9,90,4,10,4.444,18,0.49,1,ok,y^4 + y^5 + x,y^5 + x^2*y^6 + x^3*y
99ca693506b28bc3,Z5xZ9,90,4,8,2.844,18,0.17,1,ok,y + y^2 + x,x*y + x^2 + x^4*y^8
9a01472ff4d8aee8,Z5xZ9,90,4,10,4.444,12,0.41,1,ok,y^4 + y^5 + x,x*y + x^3*y^2 + x^4
9a4d4130710d24b3,Z5xZ9,90,4,12,6.4,20,2.68,1,ok,y + y^2 + x,x^2*y + x^3*y^3 + x^4*y^8
9a7f1bfa2d398445,Z5xZ9,90,4,10,4.444,20,0.45,1,ok,y + y^2 + x,x*y^3 + x^2*y^2 + x^3*y^4
9aa6a52ed737dcb4,Z5xZ9,90,4,6,1.6,20,0.05,1,ok,1 + y + y^2,x*y^8 + x^2*y^3 + x^3*y^4
9af110745ef38989,Z5xZ9,90,4,8,2.844,20,0.13,1,ok,y + y^2 + x,y^8 + x^2*y^6 + x^4*y
9b57b6ebf1a46651,Z5xZ9,90,4,10,4.444,18,0.42,1,ok,y^4 + y^5 + x,1 + x^2*y^8 + x^4*y^4
9b8c919853259464,Z5xZ9,90,4,10,4.444,16,0.69,1,ok,y + y^2 + x,y^3 + x*y^7 + x^3*y^8
9c05861a91c11fc9,Z5xZ9,90,4,10,4.444,14,0.46,1,ok,y^4 + y^5 + x,y^6 + x*y^5 + x^2*y
9c5c00491cef1e37,Z5xZ9,90,4,10,4.444,20,0.45,1,ok,y^5 + x*y + x^2,y^8 + x*y^6 + x^3*y
9ca24b564c6a557c,Z5xZ9,90,4,10,4.444,18,0.76,1,ok,y + y^2 + x,1 + x^2*y^5 + x^3*y^7
9ccf34b0f866c5c4,Z5xZ9,90,4,6,1.6,10,0.04,1,ok,y^5 + x*y + x^2,y^8 + x^3*y^4 + x^4*y^3
9cf48c9d6464ca44,Z5xZ9,90,4,10,4.444,14,0.44,1,ok,y^2 + x*y + x^2,y^3 + x*y^4 + x^2*y^5
9d44137daac3fd2a,Z5xZ9,90,4,10,4.444,18,0.4,1,ok,y^4 + y^5 + x,1 + x^2*y^5 + x^4*y^4
9d97dce957b4bc72,Z5xZ9,90,4,10,4.444,18,0.54,1,ok,y + y^2 + x,y^7 + x^2 + x^4*y^5
9dd3eb5675a991f7,Z5xZ9,90,4,10,4.444,16,0.39,1,ok,y + y^2 + x,y + x^2*y^8 + x^3*y^3
9e0bd6700f439d29,Z5xZ9,90,4,10,4.444,12,0.44,1,ok,y^4 + y^5 + x,x*y^5 + x^3*y^6 + x^4*y^4
9e66229c9620efb6,Z5xZ9,90,4,10,4.444,18,0.34,1,ok,y^5 + x*y + x^2,y^5 + x^2 + x^3*y^7
9eb129df4a32e301,Z5xZ9,90,4,10,4.444,20,0.54,1,ok,y + y^2 + x,x*y^5 + x^4*y^4 + x^4*y^6
9efe5821c6d777ef,Z5xZ9,90,4,6,1.6,12,0.07,1,ok,1 + y + y^2,y^5 + y^7 + x*y^3
9f1e5c2354130924,Z5xZ9,90,4,10,4.444,10,0.35,1,ok,y + y^2 + x,y^2 + x^2*y^4 + x^4*y^6
9f9206b2689326d0,Z5xZ9,90,4,8,2.844,14,0.24,1,ok,y + y^2 + x,x*y^5 + x^2*y^6 + x^4*y
9fca4f36c1d0f2d7,Z5xZ9,90,4,6,1.6,18,0.03,1,ok,y^2 + x*y + x^2,x*y^2 + x^3*y^4 + x^4
a003177d7e6dd085,Z5xZ9,90,4,10,4.444,20,0.61,1,ok,y + y^2 + x,y^4 + y^8 + x^3*y^6
a05c989d6a556846,Z5xZ9,90,4,10,4.444,10,0.31,1,ok,y^4 + y^5 + x,1 + x*y + x^2*y^2
a0c8071bf239ebe5,Z5xZ9,90,4,10,4.444,14,0.44,1,ok,y + y^2 + x,y^5 + x*y^7 + x^4*y^3
a1010647b2c37563,Z5xZ9,90,4,10,4.444,18,0.46,1,ok,y^4 + y^5 + x,y^7 + x^2*y^6 + x^4*y^2
a164aa770bc8956f,Z5xZ9,90,4,10,4.444,20,0.42,1,ok,y + y^2 + x,x*y^7 + x^2*y^2 + x^3
a1d8d789ed096d1e,Z5xZ9,90,4,8,2.844,20,0.25,1,ok,y + y^2 + x,1 + y^5 + x^4*y
a21eef629833a389,Z5xZ9,90,4,6,1.6,18,0.04,1,ok,y^2 + x*y + x^2,y^3 + x*y^8 + x^3*y
a2612bc6b2ae9c5f,Z5xZ9,90,4,6,1.6,6,0.04,1,ok,y^4 + y^5 + x,y^6 + x*y^2 + x^3*y^4
a29bf9dec5b956ee,Z5xZ9,90,4,8,2.844,20,0.19,1,ok,y^2 + x*y + x^2,x*y^8 + x^2 + x^3*y^4
a2da469c5931eac6,Z5xZ9,90,4,8,2.844,18,0.24,1,ok,y^4 + y^5 + x,x^2*y + x^3*y^8 + x^4*y^3
a3326a4da8b925cf,Z5xZ9,90,4,10,4.444,20,0.46,1,ok,y + y^2 + x,y^8 + x + x^2*y^7
a3593307d6324dd4,Z5xZ9,90,4,8,2.844,18,0.4,1,ok,y + y^2 + x,x*y^2 + x^4*y^6 + x^4*y^7
a3c3015dbee6a398,Z5xZ9,90,4,6,1.6,18,0.04,1,ok,y + y^2 + x,x*y^2 + x^3*y^6 + x^3*y^7
a404489f9941c2aa,Z5xZ9,90,4,10,4.444,14,0.4,1,ok,y^4 + y^5 + x,y^2 + x^2*y^4 + x^4*y^3
a44b90a99ce1c42b,Z5xZ9,90,4,6,1.6,6,0.04,1,ok,y^4 + y^5 + x,x*y^6 + x^3*y^8 + x^4*y^4
a48700f9e72e5c84,Z5xZ9,90,4,10,4.444,10,0.4,1,ok,y^4 + y^5 + x,x*y^4 + x^2*y^2 + x^4*y^3
a4be383f4a99468e,Z5xZ9,90,4,10,4.444,12,0.48,1,ok,y^4 + y^5 + x,x^2*y^7 + x^3*y^5 + x^4*y^3
a50177afa4bbc9fc,Z5xZ9,90,4,6,1.6,6,0.04,1,ok,y^4 + y^5 + x,y^6 + x^2*y^8 + x^3*y^4
a589e133669261eb,Z5xZ9,90,4,10,4.444,14,0.55,1,ok,y + y^2 + x,x + x^2*y^5 + x^3*y
a61614f61690f076,Z5xZ9,90,4,10,4.444,12,0.47,1,ok,y + y^2 + x,y + x + x^2*y^5
a641baeea15232cf,Z5xZ9,90,4,10,4.444,12,0.37,1,ok,y + y^2 + x,x*y^8 + x^2*y + x^4
a6710f47504ffc1d,Z5xZ9,90,4,4,0.711,18,0.03,1,ok,y^5 + x*y + x^2,x*y^6 + x^3*y^4 + x^4*y^5
a6bcb52d06e9f4af,Z5xZ9,90,4,6,1.6,12,0.04,1,ok,1 + y + y^2,y + y^3 + x*y^5
a7371b67e7479b3c,Z5xZ9,90,4,8,2.844,16,0.3,1,ok,y^2 + x*y + x^2,x*y^2 + x^2*y^6 + x^3*y^4
a77eadc2ece2d59c,Z5xZ9,90,4,10,4.444,16,0.53,1,ok,y^2 + x*y + x^2,x*y^8 + x^2*y^6 + x^3*y^7
a7ac6e8bdf7d5aa1,Z5xZ9,90,4,10,4.444,18,0.62,1,ok,y^4 + y^5 + x,x*y^4 + x^2*y^5 + x^4*y^3
a808ca179d9fe005,Z5xZ9,90,4,6,1.6,16,0.03,1,ok,y + y^2 + x,x*y^8 + x^2*y^4 + x^4
a854a9b255433526,Z5xZ9,90,4,8,2.844,10,0.22,1,ok,y + y^2 + x,y^2 + x*y^6 + x^2*y
a88a0e0a0b5e2da0,Z5xZ9,90,4,10,4.444,10,0.39,1,ok,y + y^2 + x,x + x^2*y^5 + x^4*y^7
a8c0afb55d1cf18a,Z5xZ9,90,4,6,1.6,8,0.05,1,ok,1 + y + y^2,x*y^5 + x^2*y^7 + x^3
a8f99351cc52b279,Z5xZ9,90,4,6,1.6,20,0.05,1,ok,y + y^2 + x,x^2 + x^2*y^5 + x^3*y^4
a92779d5a6a8569d,Z5xZ9,90,4,8,2.844,18,0.25,1,ok,y^4 + y^5 + x,y^2 + x + x^2*y^4
